name,link,time
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/usefulforms,1.137939453125
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/scorecards-problems/,0.3676154613494873
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/transportation-information/,0.6065366268157959
Colorado State University-Fort Collins,https://compsci.colostate.edu/scholarships-fellowships/,0.8742926120758057
Cornell University,https://www.cs.cornell.edu/undergrad/rulesandproceduresengineering/choosingyourelectives,1.1818597316741943
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/Support-us/untitled.html,0.6240899562835693
Kansas State University,https://www.k-state.edu/,0.16292357444763184
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/career-resources/,0.9609236717224121
Kansas State University,https://www.cs.ksu.edu/,0.6551520824432373
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-application/,0.4675319194793701
Kansas State University,https://www.cs.ksu.edu/academics/,0.39696550369262695
Cornell University,https://www.cs.cornell.edu/undergrad/rulesandproceduresengineering,0.671710729598999
Colorado State University-Fort Collins,https://compsci.colostate.edu/faculty-staff/,1.065032720565796
Colorado State University-Fort Collins,https://compsci.colostate.edu/people/,1.0784494876861572
Cornell University,https://www.cs.cornell.edu/undergrad/rulesandproceduresengineering/engineeringchecklist,2.1954243183135986
Colorado State University-Fort Collins,https://compsci.colostate.edu/policies-resources/,1.0149738788604736
Cornell University,https://www.cs.cornell.edu/undergrad/rulesandproceduresarts,1.0511915683746338
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/emeritus/,0.956561803817749
Colorado State University-Fort Collins,https://compsci.colostate.edu/alumni-friends/,0.46671128273010254
Cornell University,https://www.cs.cornell.edu/events/graduation-information,0.6825282573699951
